STATE/UT,Year,CAUSE,Male,Female,Total,Hour,Time_Category,Speed,Speed_Limit,Road_Condition,Weather
D & N HAVELI,2012,Jeep (Government),0,0,0,11,Morning,61,80,Wet,Windy
D & N HAVELI,2012,Jeep (Private),0,0,0,7,Morning,40,80,Gravel,Windy
D & N HAVELI,2012,Car (Government),0,0,0,21,Night,54,80,Wet,Clear
D & N HAVELI,2012,Car (Private),5,1,6,1,Night,62,40,Snow,Cloudy
D & N HAVELI,2012,Three Wheeler,0,0,0,6,Morning,47,80,Dry,Cloudy
D & N HAVELI,2012,Two Wheeler,15,2,17,3,Night,80,60,Wet,Clear
D & N HAVELI,2012,Bicycle,0,0,0,17,Evening,41,80,Snow,Fog
D & N HAVELI,2012,Pedestrian,0,0,0,5,Morning,35,60,Wet,Fog
D & N HAVELI,2012,Others (Please Specify),9,1,10,8,Morning,60,60,Snow,Cloudy
D & N HAVELI,2012,Total Deaths (Persons),43,10,53,8,Morning,58,60,Damaged,Windy
D & N HAVELI,2012,Total Truck/Lorry,7,2,9,13,Afternoon,67,60,Snow,Clear
D & N HAVELI,2012,Total Bus,1,2,3,7,Morning,49,80,Gravel,Windy
D & N HAVELI,2012,Total Tempo/Vans,6,2,8,18,Evening,31,40,Snow,Fog
D & N HAVELI,2012,Total Jeep,0,0,0,2,Night,64,40,Wet,Cloudy
D & N HAVELI,2012,Total Car,5,1,6,17,Evening,40,60,Damaged,Windy
DAMAN & DIU,2001,Truck/Lorry (Government),0,0,0,4,Night,41,80,Damaged,Fog
DAMAN & DIU,2001,Truck/Lorry (Private),0,0,0,13,Afternoon,46,40,Snow,Fog
DAMAN & DIU,2001,Bus (Government),0,0,0,3,Night,53,80,Wet,Fog
DAMAN & DIU,2001,Bus (Private),0,0,0,6,Morning,52,40,Damaged,Windy
DAMAN & DIU,2001,Tempo/Vans (Government),0,0,0,19,Evening,58,60,Snow,Rainy
DAMAN & DIU,2001,Tempo/Vans (Private),0,0,0,11,Morning,66,60,Snow,Cloudy
DAMAN & DIU,2001,Jeep (Government),0,0,0,1,Night,42,60,Snow,Fog
DAMAN & DIU,2001,Jeep (Private),0,0,0,10,Morning,35,40,Damaged,Windy
DAMAN & DIU,2001,Car (Government),0,0,0,13,Afternoon,75,80,Dry,Clear
DAMAN & DIU,2001,Car (Private),0,0,0,21,Night,47,60,Wet,Cloudy
DAMAN & DIU,2001,Three Wheeler,1,0,1,22,Night,56,80,Gravel,Clear
DAMAN & DIU,2001,Two Wheeler,1,0,1,15,Afternoon,77,80,Gravel,Clear
DAMAN & DIU,2001,Bicycle,3,0,3,19,Evening,42,60,Wet,Windy
DAMAN & DIU,2001,Pedestrian,2,0,2,5,Morning,36,40,Dry,Rainy
DAMAN & DIU,2001,Others (Please Specify),1,0,1,22,Night,62,60,Wet,Windy
DAMAN & DIU,2001,Total Deaths (Persons),8,0,8,3,Night,49,60,Snow,Windy
DAMAN & DIU,2001,Total Truck/Lorry,0,0,0,14,Afternoon,48,40,Wet,Cloudy
DAMAN & DIU,2001,Total Bus,0,0,0,23,Night,63,80,Wet,Windy
DAMAN & DIU,2001,Total Tempo/Vans,0,0,0,0,Night,70,40,Damaged,Cloudy
DAMAN & DIU,2001,Total Jeep,0,0,0,6,Morning,33,40,Gravel,Fog
DAMAN & DIU,2001,Total Car,0,0,0,11,Morning,53,60,Gravel,Cloudy
DAMAN & DIU,2002,Truck/Lorry (Government),0,0,0,9,Morning,50,40,Snow,Windy
DAMAN & DIU,2002,Truck/Lorry (Private),0,0,0,4,Night,55,40,Snow,Fog
DAMAN & DIU,2002,Bus (Government),0,0,0,11,Morning,32,40,Damaged,Fog
DAMAN & DIU,2002,Bus (Private),0,0,0,17,Evening,32,80,Snow,Rainy
DAMAN & DIU,2002,Tempo/Vans (Government),0,0,0,9,Morning,52,80,Dry,Windy
DAMAN & DIU,2002,Tempo/Vans (Private),0,0,0,5,Morning,62,60,Damaged,Clear
DAMAN & DIU,2002,Jeep (Government),0,0,0,11,Morning,47,60,Damaged,Windy
DAMAN & DIU,2002,Jeep (Private),0,0,0,6,Morning,54,80,Wet,Clear
DAMAN & DIU,2002,Car (Government),0,1,1,17,Evening,52,40,Wet,Rainy
DAMAN & DIU,2002,Car (Private),0,0,0,1,Night,70,60,Dry,Windy
DAMAN & DIU,2002,Three Wheeler,0,0,0,9,Morning,42,60,Damaged,Rainy
DAMAN & DIU,2002,Two Wheeler,11,1,12,14,Afternoon,67,40,Damaged,Clear
DAMAN & DIU,2002,Bicycle,1,0,1,11,Morning,60,40,Wet,Cloudy
DAMAN & DIU,2002,Pedestrian,4,0,4,16,Afternoon,46,40,Gravel,Windy
DAMAN & DIU,2002,Others (Please Specify),0,0,0,3,Night,45,40,Gravel,Fog
DAMAN & DIU,2002,Total Deaths (Persons),16,2,18,6,Morning,36,40,Wet,Fog
DAMAN & DIU,2002,Total Truck/Lorry,0,0,0,8,Morning,36,80,Snow,Rainy
DAMAN & DIU,2002,Total Bus,0,0,0,18,Evening,40,40,Damaged,Cloudy
DAMAN & DIU,2002,Total Tempo/Vans,0,0,0,22,Night,33,60,Dry,Fog
DAMAN & DIU,2002,Total Jeep,0,0,0,6,Morning,41,80,Gravel,Fog
DAMAN & DIU,2002,Total Car,0,1,1,22,Night,62,60,Snow,Windy
DAMAN & DIU,2003,Truck/Lorry (Government),0,0,0,1,Night,43,40,Damaged,Fog
DAMAN & DIU,2003,Truck/Lorry (Private),0,0,0,5,Morning,54,60,Snow,Clear
DAMAN & DIU,2003,Bus (Government),0,0,0,17,Evening,40,40,Damaged,Rainy
DAMAN & DIU,2003,Bus (Private),0,0,0,5,Morning,33,60,Damaged,Fog
DAMAN & DIU,2003,Tempo/Vans (Government),0,0,0,12,Afternoon,52,60,Wet,Windy
DAMAN & DIU,2003,Tempo/Vans (Private),0,0,0,18,Evening,60,40,Wet,Clear
DAMAN & DIU,2003,Jeep (Government),1,0,1,1,Night,43,60,Dry,Fog
DAMAN & DIU,2003,Jeep (Private),0,0,0,11,Morning,48,80,Dry,Rainy
DAMAN & DIU,2003,Car (Government),0,0,0,14,Afternoon,41,60,Snow,Rainy
DAMAN & DIU,2003,Car (Private),0,0,0,13,Afternoon,27,80,Wet,Rainy
DAMAN & DIU,2003,Three Wheeler,0,1,1,5,Morning,37,80,Damaged,Fog
DAMAN & DIU,2003,Two Wheeler,6,1,7,17,Evening,74,60,Wet,Clear
DAMAN & DIU,2003,Bicycle,4,0,4,4,Night,55,80,Damaged,Cloudy
DAMAN & DIU,2003,Pedestrian,4,2,6,17,Evening,52,80,Wet,Rainy
DAMAN & DIU,2003,Others (Please Specify),0,0,0,2,Night,80,60,Damaged,Clear
DAMAN & DIU,2003,Total Deaths (Persons),15,4,19,2,Night,61,40,Snow,Windy
DAMAN & DIU,2003,Total Truck/Lorry,0,0,0,21,Night,60,40,Wet,Windy
DAMAN & DIU,2003,Total Bus,0,0,0,21,Night,76,80,Gravel,Clear
DAMAN & DIU,2003,Total Tempo/Vans,0,0,0,9,Morning,54,80,Gravel,Windy
DAMAN & DIU,2003,Total Jeep,1,0,1,18,Evening,58,40,Damaged,Windy
DAMAN & DIU,2003,Total Car,0,0,0,2,Night,53,80,Snow,Rainy
DAMAN & DIU,2004,Truck/Lorry (Government),0,0,0,11,Morning,27,40,Damaged,Fog
DAMAN & DIU,2004,Truck/Lorry (Private),6,0,6,15,Afternoon,34,60,Snow,Fog
DAMAN & DIU,2004,Bus (Government),0,0,0,16,Afternoon,28,80,Dry,Fog
DAMAN & DIU,2004,Bus (Private),0,0,0,6,Morning,20,60,Wet,Fog
DAMAN & DIU,2004,Tempo/Vans (Government),0,0,0,12,Afternoon,66,40,Snow,Clear
DAMAN & DIU,2004,Tempo/Vans (Private),3,0,3,23,Night,52,40,Damaged,Rainy
DAMAN & DIU,2004,Jeep (Government),0,0,0,1,Night,74,60,Dry,Clear
DAMAN & DIU,2004,Jeep (Private),0,0,0,3,Night,53,80,Damaged,Windy
DAMAN & DIU,2004,Car (Government),0,0,0,9,Morning,51,60,Gravel,Rainy
DAMAN & DIU,2004,Car (Private),3,0,3,6,Morning,42,60,Gravel,Cloudy
DAMAN & DIU,2004,Three Wheeler,2,1,3,23,Night,46,80,Wet,Fog
DAMAN & DIU,2004,Two Wheeler,6,0,6,16,Afternoon,52,40,Wet,Windy
DAMAN & DIU,2004,Bicycle,0,0,0,19,Evening,44,60,Dry,Fog
DAMAN & DIU,2004,Pedestrian,0,1,1,5,Morning,33,60,Gravel,Fog
DAMAN & DIU,2004,Others (Please Specify),2,0,2,18,Evening,45,40,Snow,Fog
DAMAN & DIU,2004,Total Deaths (Persons),22,2,24,4,Night,47,60,Gravel,Cloudy
DAMAN & DIU,2004,Total Truck/Lorry,6,0,6,9,Morning,52,40,Wet,Windy
DAMAN & DIU,2004,Total Bus,0,0,0,8,Morning,26,80,Damaged,Fog
DAMAN & DIU,2004,Total Tempo/Vans,3,0,3,12,Afternoon,30,40,Dry,Fog
DAMAN & DIU,2004,Total Jeep,0,0,0,18,Evening,46,40,Gravel,Rainy
DAMAN & DIU,2004,Total Car,3,0,3,20,Evening,42,60,Snow,Fog
DAMAN & DIU,2005,Truck/Lorry (Government),0,0,0,23,Night,56,40,Snow,Rainy
DAMAN & DIU,2005,Truck/Lorry (Private),2,0,2,5,Morning,38,40,Snow,Windy
DAMAN & DIU,2005,Bus (Government),0,0,0,3,Night,63,60,Dry,Windy
DAMAN & DIU,2005,Bus (Private),0,0,0,23,Night,63,40,Snow,Windy
DAMAN & DIU,2005,Tempo/Vans (Government),0,0,0,2,Night,63,60,Snow,Rainy
DAMAN & DIU,2005,Tempo/Vans (Private),2,0,2,2,Night,63,80,Gravel,Cloudy
DAMAN & DIU,2005,Jeep (Government),0,0,0,3,Night,73,40,Dry,Cloudy
DAMAN & DIU,2005,Jeep (Private),0,0,0,4,Night,33,80,Damaged,Fog
DAMAN & DIU,2005,Car (Government),0,0,0,7,Morning,33,40,Damaged,Windy
DAMAN & DIU,2005,Car (Private),5,0,5,15,Afternoon,74,40,Snow,Clear
DAMAN & DIU,2005,Three Wheeler,0,0,0,21,Night,51,80,Wet,Fog
DAMAN & DIU,2005,Two Wheeler,10,1,11,2,Night,64,80,Dry,Cloudy
DAMAN & DIU,2005,Bicycle,0,0,0,23,Night,53,60,Wet,Cloudy
DAMAN & DIU,2005,Pedestrian,1,1,2,11,Morning,45,60,Dry,Windy
DAMAN & DIU,2005,Others (Please Specify),2,0,2,7,Morning,40,80,Dry,Rainy
DAMAN & DIU,2005,Total Deaths (Persons),22,2,24,12,Afternoon,43,40,Gravel,Fog
DAMAN & DIU,2005,Total Truck/Lorry,2,0,2,3,Night,65,60,Snow,Rainy
DAMAN & DIU,2005,Total Bus,0,0,0,13,Afternoon,45,40,Gravel,Cloudy
DAMAN & DIU,2005,Total Tempo/Vans,2,0,2,13,Afternoon,41,60,Wet,Windy
DAMAN & DIU,2005,Total Jeep,0,0,0,12,Afternoon,51,60,Wet,Cloudy
DAMAN & DIU,2005,Total Car,5,0,5,5,Morning,43,60,Damaged,Windy
DAMAN & DIU,2006,Truck/Lorry (Government),0,0,0,16,Afternoon,60,80,Gravel,Clear
DAMAN & DIU,2006,Truck/Lorry (Private),0,0,0,3,Night,36,40,Gravel,Rainy
DAMAN & DIU,2006,Bus (Government),0,0,0,7,Morning,20,80,Gravel,Fog
DAMAN & DIU,2006,Bus (Private),1,0,1,16,Afternoon,41,60,Damaged,Windy
DAMAN & DIU,2006,Tempo/Vans (Government),0,0,0,2,Night,73,80,Gravel,Clear
DAMAN & DIU,2006,Tempo/Vans (Private),0,0,0,16,Afternoon,68,80,Gravel,Clear
DAMAN & DIU,2006,Jeep (Government),0,0,0,8,Morning,26,80,Gravel,Rainy
DAMAN & DIU,2006,Jeep (Private),0,0,0,1,Night,44,40,Gravel,Windy
DAMAN & DIU,2006,Car (Government),0,0,0,12,Afternoon,39,80,Wet,Fog
DAMAN & DIU,2006,Car (Private),0,0,0,19,Evening,38,80,Snow,Fog
DAMAN & DIU,2006,Three Wheeler,2,0,2,1,Night,44,80,Wet,Fog
DAMAN & DIU,2006,Two Wheeler,12,0,12,19,Evening,56,80,Gravel,Cloudy
DAMAN & DIU,2006,Bicycle,5,0,5,10,Morning,53,80,Dry,Cloudy
DAMAN & DIU,2006,Pedestrian,6,0,6,21,Night,71,80,Dry,Windy
DAMAN & DIU,2006,Others (Please Specify),0,1,1,14,Afternoon,29,80,Damaged,Fog
DAMAN & DIU,2006,Total Deaths (Persons),26,1,27,10,Morning,43,60,Wet,Clear
DAMAN & DIU,2006,Total Truck/Lorry,0,0,0,22,Night,52,80,Damaged,Fog
DAMAN & DIU,2006,Total Bus,1,0,1,2,Night,41,80,Damaged,Windy
DAMAN & DIU,2006,Total Tempo/Vans,0,0,0,2,Night,25,40,Dry,Fog
DAMAN & DIU,2006,Total Jeep,0,0,0,11,Morning,54,60,Wet,Rainy
DAMAN & DIU,2006,Total Car,0,0,0,23,Night,32,80,Snow,Fog
DAMAN & DIU,2007,Truck/Lorry (Government),0,0,0,4,Night,72,40,Wet,Clear
DAMAN & DIU,2007,Truck/Lorry (Private),0,0,0,19,Evening,50,80,Damaged,Windy
DAMAN & DIU,2007,Bus (Government),0,0,0,6,Morning,37,80,Gravel,Windy
DAMAN & DIU,2007,Bus (Private),1,0,1,6,Morning,72,80,Damaged,Clear
DAMAN & DIU,2007,Tempo/Vans (Government),0,0,0,12,Afternoon,54,80,Wet,Windy
DAMAN & DIU,2007,Tempo/Vans (Private),0,0,0,8,Morning,20,80,Dry,Fog
DAMAN & DIU,2007,Jeep (Government),0,0,0,20,Evening,58,40,Wet,Windy
DAMAN & DIU,2007,Jeep (Private),0,0,0,12,Afternoon,42,80,Snow,Fog
DAMAN & DIU,2007,Car (Government),0,0,0,11,Morning,51,40,Gravel,Windy
DAMAN & DIU,2007,Car (Private),1,0,1,12,Afternoon,43,80,Gravel,Fog
DAMAN & DIU,2007,Three Wheeler,1,1,2,23,Night,41,40,Damaged,Fog
DAMAN & DIU,2007,Two Wheeler,14,0,14,9,Morning,63,60,Wet,Clear
DAMAN & DIU,2007,Bicycle,1,0,1,0,Night,73,80,Dry,Clear
DAMAN & DIU,2007,Pedestrian,7,2,9,7,Morning,47,60,Snow,Cloudy
DAMAN & DIU,2007,Others (Please Specify),1,0,1,21,Night,51,60,Damaged,Clear
DAMAN & DIU,2007,Total Deaths (Persons),26,3,29,15,Afternoon,29,60,Wet,Fog
DAMAN & DIU,2007,Total Truck/Lorry,0,0,0,12,Afternoon,37,80,Dry,Fog
DAMAN & DIU,2007,Total Bus,1,0,1,2,Night,47,60,Wet,Windy
DAMAN & DIU,2007,Total Tempo/Vans,0,0,0,2,Night,49,40,Dry,Windy
DAMAN & DIU,2007,Total Jeep,0,0,0,23,Night,58,80,Wet,Cloudy
DAMAN & DIU,2007,Total Car,1,0,1,4,Night,34,60,Wet,Fog
DAMAN & DIU,2008,Truck/Lorry (Government),0,0,0,10,Morning,46,80,Damaged,Cloudy
DAMAN & DIU,2008,Truck/Lorry (Private),0,0,0,6,Morning,33,60,Wet,Fog
DAMAN & DIU,2008,Bus (Government),0,0,0,20,Evening,67,40,Wet,Clear
DAMAN & DIU,2008,Bus (Private),0,0,0,23,Night,41,80,Damaged,Windy
DAMAN & DIU,2008,Tempo/Vans (Government),0,0,0,9,Morning,55,80,Damaged,Cloudy
DAMAN & DIU,2008,Tempo/Vans (Private),0,0,0,9,Morning,55,60,Gravel,Rainy
DAMAN & DIU,2008,Jeep (Government),0,0,0,19,Evening,32,40,Gravel,Fog
DAMAN & DIU,2008,Jeep (Private),0,0,0,1,Night,64,80,Damaged,Clear
DAMAN & DIU,2008,Car (Government),0,0,0,2,Night,59,60,Snow,Rainy
DAMAN & DIU,2008,Car (Private),2,0,2,7,Morning,68,40,Dry,Clear
DAMAN & DIU,2008,Three Wheeler,2,0,2,10,Morning,54,40,Damaged,Clear
DAMAN & DIU,2008,Two Wheeler,8,0,8,12,Afternoon,24,40,Gravel,Fog
DAMAN & DIU,2008,Bicycle,6,0,6,6,Morning,58,40,Wet,Clear
DAMAN & DIU,2008,Pedestrian,0,0,0,12,Afternoon,50,80,Damaged,Cloudy
DAMAN & DIU,2008,Others (Please Specify),3,0,3,1,Night,36,80,Damaged,Rainy
DAMAN & DIU,2008,Total Deaths (Persons),21,0,21,5,Morning,77,40,Gravel,Clear
DAMAN & DIU,2008,Total Truck/Lorry,0,0,0,8,Morning,53,60,Gravel,Clear
DAMAN & DIU,2008,Total Bus,0,0,0,19,Evening,49,60,Snow,Windy
DAMAN & DIU,2008,Total Tempo/Vans,0,0,0,1,Night,72,40,Gravel,Windy
DAMAN & DIU,2008,Total Jeep,0,0,0,17,Evening,59,40,Gravel,Cloudy
DAMAN & DIU,2008,Total Car,2,0,2,15,Afternoon,53,60,Gravel,Windy
DAMAN & DIU,2009,Truck/Lorry (Government),0,0,0,11,Morning,76,40,Wet,Clear
DAMAN & DIU,2009,Truck/Lorry (Private),0,0,0,6,Morning,67,40,Damaged,Clear
DAMAN & DIU,2009,Bus (Government),0,0,0,6,Morning,48,80,Damaged,Rainy
DAMAN & DIU,2009,Bus (Private),0,0,0,16,Afternoon,48,80,Gravel,Windy
DAMAN & DIU,2009,Tempo/Vans (Government),0,0,0,12,Afternoon,34,40,Snow,Fog
DAMAN & DIU,2009,Tempo/Vans (Private),0,0,0,10,Morning,41,40,Gravel,Windy
DAMAN & DIU,2009,Jeep (Government),0,0,0,5,Morning,73,80,Snow,Clear
DAMAN & DIU,2009,Jeep (Private),0,0,0,22,Night,40,40,Damaged,Rainy
DAMAN & DIU,2009,Car (Government),1,0,1,13,Afternoon,46,80,Snow,Windy
DAMAN & DIU,2009,Car (Private),1,0,1,5,Morning,42,80,Snow,Rainy
DAMAN & DIU,2009,Three Wheeler,0,0,0,5,Morning,44,60,Dry,Windy
DAMAN & DIU,2009,Two Wheeler,11,0,11,1,Night,68,80,Snow,Cloudy
DAMAN & DIU,2009,Bicycle,0,0,0,21,Night,53,60,Snow,Clear
DAMAN & DIU,2009,Pedestrian,0,0,0,19,Evening,66,60,Wet,Clear
DAMAN & DIU,2009,Others (Please Specify),0,0,0,14,Afternoon,34,80,Damaged,Fog
DAMAN & DIU,2009,Total Deaths (Persons),13,0,13,16,Afternoon,60,40,Gravel,Clear
DAMAN & DIU,2009,Total Truck/Lorry,0,0,0,7,Morning,20,80,Dry,Fog
DAMAN & DIU,2009,Total Bus,0,0,0,4,Night,76,60,Snow,Clear
DAMAN & DIU,2009,Total Tempo/Vans,0,0,0,16,Afternoon,56,80,Wet,Windy
DAMAN & DIU,2009,Total Jeep,0,0,0,19,Evening,44,80,Wet,Windy
DAMAN & DIU,2009,Total Car,2,0,2,0,Night,68,60,Gravel,Cloudy
DAMAN & DIU,2010,Truck/Lorry (Government),1,0,1,21,Night,52,80,Gravel,Windy
DAMAN & DIU,2010,Truck/Lorry (Private),0,0,0,17,Evening,49,80,Damaged,Rainy
DAMAN & DIU,2010,Bus (Government),0,0,0,14,Afternoon,50,60,Snow,Windy
DAMAN & DIU,2010,Bus (Private),0,0,0,4,Night,45,40,Wet,Fog
DAMAN & DIU,2010,Tempo/Vans (Government),0,0,0,6,Morning,49,60,Dry,Cloudy
DAMAN & DIU,2010,Tempo/Vans (Private),0,0,0,17,Evening,31,60,Damaged,Rainy
DAMAN & DIU,2010,Jeep (Government),0,0,0,5,Morning,49,80,Snow,Rainy
DAMAN & DIU,2010,Jeep (Private),0,0,0,21,Night,71,60,Gravel,Clear
DAMAN & DIU,2010,Car (Government),0,0,0,20,Evening,23,80,Snow,Fog
DAMAN & DIU,2010,Car (Private),0,0,0,4,Night,58,80,Gravel,Windy
DAMAN & DIU,2010,Three Wheeler,5,0,5,18,Evening,52,80,Snow,Windy
DAMAN & DIU,2010,Two Wheeler,9,2,11,9,Morning,56,60,Dry,Clear
DAMAN & DIU,2010,Bicycle,3,0,3,14,Afternoon,44,60,Damaged,Windy
DAMAN & DIU,2010,Pedestrian,3,0,3,9,Morning,37,80,Gravel,Rainy
DAMAN & DIU,2010,Others (Please Specify),0,0,0,15,Afternoon,42,40,Dry,Windy
DAMAN & DIU,2010,Total Deaths (Persons),21,2,23,11,Morning,46,40,Wet,Windy
DAMAN & DIU,2010,Total Truck/Lorry,1,0,1,17,Evening,43,60,Dry,Rainy
DAMAN & DIU,2010,Total Bus,0,0,0,22,Night,32,80,Dry,Fog
DAMAN & DIU,2010,Total Tempo/Vans,0,0,0,0,Night,51,80,Dry,Fog
DAMAN & DIU,2010,Total Jeep,0,0,0,15,Afternoon,46,60,Gravel,Rainy
DAMAN & DIU,2010,Total Car,0,0,0,21,Night,44,40,Wet,Rainy
DAMAN & DIU,2011,Truck/Lorry (Government),0,0,0,5,Morning,42,60,Damaged,Cloudy
DAMAN & DIU,2011,Truck/Lorry (Private),3,0,3,2,Night,51,60,Dry,Cloudy
DAMAN & DIU,2011,Bus (Government),0,0,0,1,Night,53,80,Gravel,Windy
DAMAN & DIU,2011,Bus (Private),2,0,2,1,Night,56,60,Gravel,Windy
DAMAN & DIU,2011,Tempo/Vans (Government),1,0,1,12,Afternoon,43,40,Damaged,Cloudy
DAMAN & DIU,2011,Tempo/Vans (Private),1,0,1,8,Morning,56,60,Snow,Windy
DAMAN & DIU,2011,Jeep (Government),1,0,1,15,Afternoon,28,80,Wet,Fog
DAMAN & DIU,2011,Jeep (Private),1,0,1,4,Night,31,40,Wet,Fog
DAMAN & DIU,2011,Car (Government),1,0,1,22,Night,56,80,Dry,Clear
DAMAN & DIU,2011,Car (Private),1,0,1,20,Evening,49,60,Snow,Cloudy
DAMAN & DIU,2011,Three Wheeler,1,0,1,6,Morning,41,60,Wet,Fog
DAMAN & DIU,2011,Two Wheeler,1,0,1,12,Afternoon,73,60,Dry,Clear
DAMAN & DIU,2011,Bicycle,0,0,0,19,Evening,38,80,Snow,Rainy
DAMAN & DIU,2011,Pedestrian,4,1,5,23,Night,39,60,Gravel,Fog
DAMAN & DIU,2011,Others (Please Specify),3,0,3,12,Afternoon,52,40,Dry,Clear
DAMAN & DIU,2011,Total Deaths (Persons),20,1,21,6,Morning,33,40,Snow,Windy
DAMAN & DIU,2011,Total Truck/Lorry,3,0,3,9,Morning,66,80,Damaged,Clear
DAMAN & DIU,2011,Total Bus,2,0,2,14,Afternoon,42,80,Wet,Fog
DAMAN & DIU,2011,Total Tempo/Vans,2,0,2,20,Evening,62,80,Dry,Windy
DAMAN & DIU,2011,Total Jeep,2,0,2,5,Morning,45,60,Gravel,Windy
DAMAN & DIU,2011,Total Car,2,0,2,4,Night,65,40,Dry,Clear
DAMAN & DIU,2012,Truck/Lorry (Government),0,0,0,22,Night,61,40,Wet,Clear
DAMAN & DIU,2012,Truck/Lorry (Private),0,0,0,1,Night,44,40,Wet,Fog
DAMAN & DIU,2012,Bus (Government),0,0,0,20,Evening,62,80,Snow,Windy
DAMAN & DIU,2012,Bus (Private),1,0,1,14,Afternoon,64,80,Gravel,Cloudy
DAMAN & DIU,2012,Tempo/Vans (Government),0,0,0,15,Afternoon,60,60,Snow,Clear
DAMAN & DIU,2012,Tempo/Vans (Private),0,0,0,18,Evening,65,80,Gravel,Cloudy
DAMAN & DIU,2012,Jeep (Government),0,0,0,8,Morning,56,40,Dry,Cloudy
DAMAN & DIU,2012,Jeep (Private),0,0,0,21,Night,49,60,Dry,Windy
DAMAN & DIU,2012,Car (Government),0,0,0,18,Evening,42,80,Snow,Fog
DAMAN & DIU,2012,Car (Private),3,0,3,6,Morning,61,80,Damaged,Cloudy
DAMAN & DIU,2012,Three Wheeler,0,0,0,3,Night,46,40,Wet,Fog
DAMAN & DIU,2012,Two Wheeler,15,1,16,2,Night,70,60,Snow,Clear
DAMAN & DIU,2012,Bicycle,1,0,1,23,Night,53,80,Snow,Windy
DAMAN & DIU,2012,Pedestrian,7,0,7,19,Evening,52,80,Dry,Rainy
DAMAN & DIU,2012,Others (Please Specify),1,0,1,10,Morning,48,60,Wet,Windy
DAMAN & DIU,2012,Total Deaths (Persons),28,1,29,0,Night,50,60,Snow,Rainy
DAMAN & DIU,2012,Total Truck/Lorry,0,0,0,5,Morning,46,80,Dry,Clear
DAMAN & DIU,2012,Total Bus,1,0,1,10,Morning,35,80,Dry,Fog
DAMAN & DIU,2012,Total Tempo/Vans,0,0,0,0,Night,71,40,Snow,Clear
DAMAN & DIU,2012,Total Jeep,0,0,0,20,Evening,46,60,Snow,Windy
DAMAN & DIU,2012,Total Car,3,0,3,6,Morning,49,80,Dry,Rainy
DELHI (UT),2001,Truck/Lorry (Government),13,2,15,5,Morning,36,80,Snow,Rainy
DELHI (UT),2001,Truck/Lorry (Private),120,17,137,13,Afternoon,60,80,Wet,Windy
DELHI (UT),2001,Bus (Government),34,10,44,1,Night,49,80,Dry,Windy
DELHI (UT),2001,Bus (Private),154,31,185,3,Night,61,40,Dry,Clear
DELHI (UT),2001,Tempo/Vans (Government),5,1,6,10,Morning,60,60,Snow,Cloudy
DELHI (UT),2001,Tempo/Vans (Private),90,16,106,14,Afternoon,28,80,Snow,Rainy
DELHI (UT),2001,Jeep (Government),0,0,0,17,Evening,57,60,Snow,Windy
DELHI (UT),2001,Jeep (Private),12,1,13,0,Night,68,60,Wet,Clear
DELHI (UT),2001,Car (Government),1,0,1,2,Night,65,80,Dry,Cloudy
DELHI (UT),2001,Car (Private),101,16,117,2,Night,46,80,Damaged,Fog
DELHI (UT),2001,Three Wheeler,57,7,64,6,Morning,44,80,Wet,Windy
DELHI (UT),2001,Two Wheeler,312,42,354,0,Night,62,40,Wet,Cloudy
DELHI (UT),2001,Bicycle,142,5,147,10,Morning,32,80,Dry,Fog
DELHI (UT),2001,Pedestrian,490,67,557,5,Morning,46,60,Damaged,Fog
DELHI (UT),2001,Others (Please Specify),135,19,154,19,Evening,77,60,Dry,Clear
DELHI (UT),2001,Total Deaths (Persons),1666,234,1900,2,Night,57,40,Wet,Rainy
DELHI (UT),2001,Total Truck/Lorry,133,19,152,18,Evening,54,80,Snow,Windy
DELHI (UT),2001,Total Bus,188,41,229,1,Night,74,80,Dry,Cloudy
DELHI (UT),2001,Total Tempo/Vans,95,17,112,17,Evening,35,40,Dry,Fog
DELHI (UT),2001,Total Jeep,12,1,13,11,Morning,47,40,Snow,Rainy
DELHI (UT),2001,Total Car,102,16,118,9,Morning,24,80,Damaged,Fog
DELHI (UT),2002,Truck/Lorry (Government),8,0,8,4,Night,43,80,Damaged,Windy
DELHI (UT),2002,Truck/Lorry (Private),92,7,99,8,Morning,49,60,Dry,Windy
DELHI (UT),2002,Bus (Government),17,4,21,1,Night,80,80,Snow,Clear
DELHI (UT),2002,Bus (Private),96,20,116,1,Night,55,80,Dry,Windy
DELHI (UT),2002,Tempo/Vans (Government),2,0,2,5,Morning,57,60,Snow,Windy
DELHI (UT),2002,Tempo/Vans (Private),73,18,91,9,Morning,33,60,Wet,Windy
DELHI (UT),2002,Jeep (Government),2,1,3,17,Evening,52,60,Snow,Rainy
DELHI (UT),2002,Jeep (Private),15,2,17,11,Morning,47,60,Dry,Cloudy
DELHI (UT),2002,Car (Government),2,0,2,3,Night,62,40,Gravel,Cloudy
DELHI (UT),2002,Car (Private),85,17,102,21,Night,59,60,Damaged,Windy
DELHI (UT),2002,Three Wheeler,68,7,75,20,Evening,45,40,Dry,Cloudy
DELHI (UT),2002,Two Wheeler,366,34,400,16,Afternoon,40,60,Snow,Windy
DELHI (UT),2002,Bicycle,147,6,153,14,Afternoon,44,60,Snow,Cloudy
DELHI (UT),2002,Pedestrian,524,71,595,5,Morning,64,60,Damaged,Cloudy
